"REF_DATE","GEO","DGUID","Census year (2)","Age (in single years), average age and median age (128)","Gender (3a)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Saskatchewan","2021A000247","2021","35","Men+","","0","units","0","","111.1.47.2","8065","","","","0"
"2021","Saskatchewan","2021A000247","2021","35","Women+","","0","units","0","","111.1.47.3","8070","","","","0"
"2021","Saskatchewan","2021A000247","2021","36","Total - Gender","","0","units","0","","111.1.48.1","16090","","","","0"
"2021","Saskatchewan","2021A000247","2021","36","Men+","","0","units","0","","111.1.48.2","8040","","","","0"
"2021","Saskatchewan","2021A000247","2021","36","Women+","","0","units","0","","111.1.48.3","8050","","","","0"
"2021","Saskatchewan","2021A000247","2021","37","Total - Gender","","0","units","0","","111.1.49.1","15900","","","","0"
"2021","Saskatchewan","2021A000247","2021","37","Men+","","0","units","0","","111.1.49.2","7860","","","","0"
"2021","Saskatchewan","2021A000247","2021","37","Women+","","0","units","0","","111.1.49.3","8040","","","","0"
"2021","Saskatchewan","2021A000247","2021","38","Total - Gender","","0","units","0","","111.1.50.1","15880","","","","0"
"2021","Saskatchewan","2021A000247","2021","38","Men+","","0","units","0","","111.1.50.2","7720","","","","0"
"2021","Saskatchewan","2021A000247","2021","38","Women+","","0","units","0","","111.1.50.3","8160","","","","0"
"2021","Saskatchewan","2021A000247","2021","39","Total - Gender","","0","units","0","","111.1.51.1","15415","","","","0"
"2021","Saskatchewan","2021A000247","2021","39","Men+","","0","units","0","","111.1.51.2","7690","","","","0"
"2021","Saskatchewan","2021A000247","2021","39","Women+","","0","units","0","","111.1.51.3","7725","","","","0"
"2021","Saskatchewan","2021A000247","2021","40 to 44 years","Total - Gender","","0","units","0","","111.1.52.1","73050","","","","0"
"2021","Saskatchewan","2021A000247","2021","40 to 44 years","Men+","","0","units","0","","111.1.52.2","36670","","","","0"
"2021","Saskatchewan","2021A000247","2021","40 to 44 years","Women+","","0","units","0","","111.1.52.3","36380","","","","0"
"2021","Saskatchewan","2021A000247","2021","40","Total - Gender","","0","units","0","","111.1.53.1","15360","","","","0"
"2021","Saskatchewan","2021A000247","2021","40","Men+","","0","units","0","","111.1.53.2","7750","","","","0"
"2021","Saskatchewan","2021A000247","2021","40","Women+","","0","units","0","","111.1.53.3","7605","","","","0"
"2021","Saskatchewan","2021A000247","2021","41","Total - Gender","","0","units","0","","111.1.54.1","14920","","","","0"
"2021","Saskatchewan","2021A000247","2021","41","Men+","","0","units","0","","111.1.54.2","7475","","","","0"
"2021","Saskatchewan","2021A000247","2021","41","Women+","","0","units","0","","111.1.54.3","7445","","","","0"
"2021","Saskatchewan","2021A000247","2021","42","Total - Gender","","0","units","0","","111.1.55.1","14615","","","","0"
"2021","Saskatchewan","2021A000247","2021","42","Men+","","0","units","0","","111.1.55.2","7385","","","","0"
"2021","Saskatchewan","2021A000247","2021","42","Women+","","0","units","0","","111.1.55.3","7235","","","","0"
"2021","Saskatchewan","2021A000247","2021","43","Total - Gender","","0","units","0","","111.1.56.1","14135","","","","0"
"2021","Saskatchewan","2021A000247","2021","43","Men+","","0","units","0","","111.1.56.2","7080","","","","0"
"2021","Saskatchewan","2021A000247","2021","43","Women+","","0","units","0","","111.1.56.3","7055","","","","0"
"2021","Saskatchewan","2021A000247","2021","44","Total - Gender","","0","units","0","","111.1.57.1","14020","","","","0"
"2021","Saskatchewan","2021A000247","2021","44","Men+","","0","units","0","","111.1.57.2","6985","","","","0"
"2021","Saskatchewan","2021A000247","2021","44","Women+","","0","units","0","","111.1.57.3","7035","","","","0"
"2021","Saskatchewan","2021A000247","2021","45 to 49 years","Total - Gender","","0","units","0","","111.1.58.1","65080","","","","0"
"2021","Saskatchewan","2021A000247","2021","45 to 49 years","Men+","","0","units","0","","111.1.58.2","32425","","","","0"
"2021","Saskatchewan","2021A000247","2021","45 to 49 years","Women+","","0","units","0","","111.1.58.3","32650","","","","0"
"2021","Saskatchewan","2021A000247","2021","45","Total - Gender","","0","units","0","","111.1.59.1","13490","","","","0"
"2021","Saskatchewan","2021A000247","2021","45","Men+","","0","units","0","","111.1.59.2","6770","","","","0"
"2021","Saskatchewan","2021A000247","2021","45","Women+","","0","units","0","","111.1.59.3","6720","","","","0"
"2021","Saskatchewan","2021A000247","2021","46","Total - Gender","","0","units","0","","111.1.60.1","13195","","","","0"
"2021","Saskatchewan","2021A000247","2021","46","Men+","","0","units","0","","111.1.60.2","6630","","","","0"
"2021","Saskatchewan","2021A000247","2021","46","Women+","","0","units","0","","111.1.60.3","6570","","","","0"
"2021","Saskatchewan","2021A000247","2021","47","Total - Gender","","0","units","0","","111.1.61.1","12770","","","","0"
"2021","Saskatchewan","2021A000247","2021","47","Men+","","0","units","0","","111.1.61.2","6340","","","","0"
"2021","Saskatchewan","2021A000247","2021","47","Women+","","0","units","0","","111.1.61.3","6430","","","","0"
"2021","Saskatchewan","2021A000247","2021","48","Total - Gender","","0","units","0","","111.1.62.1","12900","","","","0"
"2021","Saskatchewan","2021A000247","2021","48","Men+","","0","units","0","","111.1.62.2","6360","","","","0"
"2021","Saskatchewan","2021A000247","2021","48","Women+","","0","units","0","","111.1.62.3","6540","","","","0"
"2021","Saskatchewan","2021A000247","2021","49","Total - Gender","","0","units","0","","111.1.63.1","12720","","","","0"
"2021","Saskatchewan","2021A000247","2021","49","Men+","","0","units","0","","111.1.63.2","6330","","","","0"
"2021","Saskatchewan","2021A000247","2021","49","Women+","","0","units","0","","111.1.63.3","6390","","","","0"
"2021","Saskatchewan","2021A000247","2021","50 to 54 years","Total - Gender","","0","units","0","","111.1.64.1","62745","","","","0"
"2021","Saskatchewan","2021A000247","2021","50 to 54 years","Men+","","0","units","0","","111.1.64.2","31305","","","","0"
"2021","Saskatchewan","2021A000247","2021","50 to 54 years","Women+","","0","units","0","","111.1.64.3","31445","","","","0"
"2021","Saskatchewan","2021A000247","2021","50","Total - Gender","","0","units","0","","111.1.65.1","12925","","","","0"
"2021","Saskatchewan","2021A000247","2021","50","Men+","","0","units","0","","111.1.65.2","6435","","","","0"
"2021","Saskatchewan","2021A000247","2021","50","Women+","","0","units","0","","111.1.65.3","6490","","","","0"
"2021","Saskatchewan","2021A000247","2021","51","Total - Gender","","0","units","0","","111.1.66.1","12490","","","","0"
"2021","Saskatchewan","2021A000247","2021","51","Men+","","0","units","0","","111.1.66.2","6190","","","","0"
"2021","Saskatchewan","2021A000247","2021","51","Women+","","0","units","0","","111.1.66.3","6300","","","","0"
"2021","Saskatchewan","2021A000247","2021","52","Total - Gender","","0","units","0","","111.1.67.1","12710","","","","0"
"2021","Saskatchewan","2021A000247","2021","52","Men+","","0","units","0","","111.1.67.2","6435","","","","0"
"2021","Saskatchewan","2021A000247","2021","52","Women+","","0","units","0","","111.1.67.3","6270","","","","0"
"2021","Saskatchewan","2021A000247","2021","53","Total - Gender","","0","units","0","","111.1.68.1","12190","","","","0"
"2021","Saskatchewan","2021A000247","2021","53","Men+","","0","units","0","","111.1.68.2","6065","","","","0"
"2021","Saskatchewan","2021A000247","2021","53","Women+","","0","units","0","","111.1.68.3","6125","","","","0"
"2021","Saskatchewan","2021A000247","2021","54","Total - Gender","","0","units","0","","111.1.69.1","12435","","","","0"
"2021","Saskatchewan","2021A000247","2021","54","Men+","","0","units","0","","111.1.69.2","6175","","","","0"
"2021","Saskatchewan","2021A000247","2021","54","Women+","","0","units","0","","111.1.69.3","6260","","","","0"
"2021","Saskatchewan","2021A000247","2021","55 to 59 years","Total - Gender","","0","units","0","","111.1.70.1","73165","","","","0"
"2021","Saskatchewan","2021A000247","2021","55 to 59 years","Men+","","0","units","0","","111.1.70.2","36050","","","","0"
"2021","Saskatchewan","2021A000247","2021","55 to 59 years","Women+","","0","units","0","","111.1.70.3","37115","","","","0"
"2021","Saskatchewan","2021A000247","2021","55","Total - Gender","","0","units","0","","111.1.71.1","13205","","","","0"
"2021","Saskatchewan","2021A000247","2021","55","Men+","","0","units","0","","111.1.71.2","6535","","","","0"
"2021","Saskatchewan","2021A000247","2021","55","Women+","","0","units","0","","111.1.71.3","6670","","","","0"
"2021","Saskatchewan","2021A000247","2021","56","Total - Gender","","0","units","0","","111.1.72.1","14400","","","","0"
"2021","Saskatchewan","2021A000247","2021","56","Men+","","0","units","0","","111.1.72.2","7100","","","","0"
"2021","Saskatchewan","2021A000247","2021","56","Women+","","0","units","0","","111.1.72.3","7300","","","","0"
"2021","Saskatchewan","2021A000247","2021","57","Total - Gender","","0","units","0","","111.1.73.1","15035","","","","0"
"2021","Saskatchewan","2021A000247","2021","57","Men+","","0","units","0","","111.1.73.2","7360","","","","0"
"2021","Saskatchewan","2021A000247","2021","57","Women+","","0","units","0","","111.1.73.3","7670","","","","0"
"2021","Saskatchewan","2021A000247","2021","58","Total - Gender","","0","units","0","","111.1.74.1","15565","","","","0"
"2021","Saskatchewan","2021A000247","2021","58","Men+","","0","units","0","","111.1.74.2","7735","","","","0"
"2021","Saskatchewan","2021A000247","2021","58","Women+","","0","units","0","","111.1.74.3","7830","","","","0"
"2021","Saskatchewan","2021A000247","2021","59","Total - Gender","","0","units","0","","111.1.75.1","14960","","","","0"
"2021","Saskatchewan","2021A000247","2021","59","Men+","","0","units","0","","111.1.75.2","7310","","","","0"
"2021","Saskatchewan","2021A000247","2021","59","Women+","","0","units","0","","111.1.75.3","7650","","","","0"
"2021","Saskatchewan","2021A000247","2021","60 to 64 years","Total - Gender","","0","units","0","","111.1.76.1","74155","","","","0"
"2021","Saskatchewan","2021A000247","2021","60 to 64 years","Men+","","0","units","0","","111.1.76.2","36725","","","","0"
"2021","Saskatchewan","2021A000247","2021","60 to 64 years","Women+","","0","units","0","","111.1.76.3","37425","","","","0"
"2021","Saskatchewan","2021A000247","2021","60","Total - Gender","","0","units","0","","111.1.77.1","15075","","","","0"
"2021","Saskatchewan","2021A000247","2021","60","Men+","","0","units","0","","111.1.77.2","7520","","","","0"
"2021","Saskatchewan","2021A000247","2021","60","Women+","","0","units","0","","111.1.77.3","7560","","","","0"
"2021","Saskatchewan","2021A000247","2021","61","Total - Gender","","0","units","0","","111.1.78.1","15200","","","","0"
"2021","Saskatchewan","2021A000247","2021","61","Men+","","0","units","0","","111.1.78.2","7555","","","","0"
"2021","Saskatchewan","2021A000247","2021","61","Women+","","0","units","0","","111.1.78.3","7645","","","","0"
"2021","Saskatchewan","2021A000247","2021","62","Total - Gender","","0","units","0","","111.1.79.1","14950","","","","0"
"2021","Saskatchewan","2021A000247","2021","62","Men+","","0","units","0","","111.1.79.2","7360","","","","0"
"2021","Saskatchewan","2021A000247","2021","62","Women+","","0","units","0","","111.1.79.3","7585","","","","0"
"2021","Saskatchewan","2021A000247","2021","63","Total - Gender","","0","units","0","","111.1.80.1","14635","","","","0"
"2021","Saskatchewan","2021A000247","2021","63","Men+","","0","units","0","","111.1.80.2","7245","","","","0"
"2021","Saskatchewan","2021A000247","2021","63","Women+","","0","units","0","","111.1.80.3","7390","","","","0"
"2021","Saskatchewan","2021A000247","2021","64 ","Total - Gender","","0","units","0","","111.1.81.1","14295","","","","0"
"2021","Saskatchewan","2021A000247","2021","64 ","Men+","","0","units","0","","111.1.81.2","7040","","","","0"
"2021","Saskatchewan","2021A000247","2021","64 ","Women+","","0","units","0","","111.1.81.3","7255","","","","0"
"2021","Saskatchewan","2021A000247","2021","65 years and over","Total - Gender","","0","units","0","","111.1.82.1","197985","","","","0"
"2021","Saskatchewan","2021A000247","2021","65 years and over","Men+","","0","units","0","","111.1.82.2","91765","","","","0"
"2021","Saskatchewan","2021A000247","2021","65 years and over","Women+","","0","units","0","","111.1.82.3","106220","","","","0"
"2021","Saskatchewan","2021A000247","2021","65 to 69 years","Total - Gender","","0","units","0","","111.1.83.1","64770","","","","0"
"2021","Saskatchewan","2021A000247","2021","65 to 69 years","Men+","","0","units","0","","111.1.83.2","32145","","","","0"
"2021","Saskatchewan","2021A000247","2021","65 to 69 years","Women+","","0","units","0","","111.1.83.3","32625","","","","0"
"2021","Saskatchewan","2021A000247","2021","65","Total - Gender","","0","units","0","","111.1.84.1","14240","","","","0"
"2021","Saskatchewan","2021A000247","2021","65","Men+","","0","units","0","","111.1.84.2","7050","","","","0"
"2021","Saskatchewan","2021A000247","2021","65","Women+","","0","units","0","","111.1.84.3","7195","","","","0"
"2021","Saskatchewan","2021A000247","2021","66","Total - Gender","","0","units","0","","111.1.85.1","13965","","","","0"
"2021","Saskatchewan","2021A000247","2021","66","Men+","","0","units","0","","111.1.85.2","6900","","","","0"
"2021","Saskatchewan","2021A000247","2021","66","Women+","","0","units","0","","111.1.85.3","7060","","","","0"
"2021","Saskatchewan","2021A000247","2021","67","Total - Gender","","0","units","0","","111.1.86.1","13150","","","","0"
"2021","Saskatchewan","2021A000247","2021","67","Men+","","0","units","0","","111.1.86.2","6520","","","","0"
"2021","Saskatchewan","2021A000247","2021","67","Women+","","0","units","0","","111.1.86.3","6625","","","","0"
"2021","Saskatchewan","2021A000247","2021","68","Total - Gender","","0","units","0","","111.1.87.1","12140","","","","0"
"2021","Saskatchewan","2021A000247","2021","68","Men+","","0","units","0","","111.1.87.2","6080","","","","0"
"2021","Saskatchewan","2021A000247","2021","68","Women+","","0","units","0","","111.1.87.3","6060","","","","0"
"2021","Saskatchewan","2021A000247","2021","69","Total - Gender","","0","units","0","","111.1.88.1","11280","","","","0"
"2021","Saskatchewan","2021A000247","2021","69","Men+","","0","units","0","","111.1.88.2","5590","","","","0"
"2021","Saskatchewan","2021A000247","2021","69","Women+","","0","units","0","","111.1.88.3","5690","","","","0"
"2021","Saskatchewan","2021A000247","2021","70 to 74 years","Total - Gender","","0","units","0","","111.1.89.1","48945","","","","0"
"2021","Saskatchewan","2021A000247","2021","70 to 74 years","Men+","","0","units","0","","111.1.89.2","23785","","","","0"
"2021","Saskatchewan","2021A000247","2021","70 to 74 years","Women+","","0","units","0","","111.1.89.3","25155","","","","0"
"2021","Saskatchewan","2021A000247","2021","70","Total - Gender","","0","units","0","","111.1.90.1","10675","","","","0"
